trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units
10307988,Wild Horse to Garwood Dam,Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23504, 'lng': -110.68704}",3.6987,6276.426,100.8888,1,out and back,2,5,5,[],"['birding', 'hiking', 'nature-trips', 'walking']",i
10313180,"Shantz, Mesquite, Loma and Cholla Trail Loop",Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.2208, 'lng': -110.72646}",3.2165,8207.634,57.912,1,loop,2,4,9,['dogs-no'],"['birding', 'hiking', 'trail-running', 'horseback-riding']",i
10456484,"Douglas Spring, Converse, Garwood  and Wildhorse Loop",Saguaro National Park,Tucson,Arizona,United States,"{'lat': 32.23514, 'lng': -110.68698}",1.0393,5471.756,55.7784,1,loop,2,5,1,"['kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10257350,Wolf Trap Loop Trail,Wolf Trap National Park for the Performing Arts,Vienna,Virginia,United States,"{'lat': 38.93672, 'lng': -77.26292}",7.1119,2896.812,43.8912,1,loop,1,4.5,43,"['dogs-leash', 'forest', 'kids', 'river']","['hiking', 'nature-trips', 'walking']",i
10031965,Kolob Reservoir Road,Zion National Park,Virgin,Utah,United States,"{'lat': 37.20326, 'lng': -113.18622}",5.9233,43291.246,1609.9536,1,point to point,1,4.5,14,"['dogs-no', 'forest', 'lake', 'kids', 'paved', 'views', 'wild-flowers']","['birding', 'fishing', 'nature-trips', 'scenic-driving', 'walking']",i
10004368,Lava Point Overlook,Zion National Park,Virgin,Utah,United States,"{'lat': 37.38395, 'lng': -113.02915}",5.1203,482.802,8.8392,1,out and back,2,3.5,13,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10003564,Naches Peak Loop Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.86978, 'lng': -121.51945}",31.759,5310.822,193.8528,1,loop,3,4.5,520,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i
10294237,Myrtle Falls Viewpoint via Skyline Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.7866, 'lng': -121.73549}",21.5899,1448.406,45.72,1,out and back,3,4.5,245,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",i
10000054,Sourdough Ridge Nature Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.91467, 'lng': -121.64085}",15.5555,6276.426,215.7984,1,out and back,2,4.5,67,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10293169,Glacier Vista Loop via Skyline Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.78651, 'lng': -121.73651}",11.4583,4184.284,279.8064,1,loop,3,4.5,36,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10341357,Tipsoo Lake Loop,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.86977, 'lng': -121.51942}",7.8765,1287.472,11.8872,1,loop,2,4.5,25,"['lake', 'kids', 'wild-flowers']","['hiking', 'nature-trips', 'walking']",i
10041480,Sunrise Lake Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.9176, 'lng': -121.58773}",6.4939,2253.076,118.872,1,loop,2,4,20,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10354495,Sunrise Nature Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.91468, 'lng': -121.64182}",6.3461,2414.01,112.776,1,loop,2,4.5,18,"['kids', 'views', 'wild-flowers']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10396366,Sunrise Backcountry Camp Loop,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.91416, 'lng': -121.64274}",5.8074,4345.218,83.82,1,loop,3,4.5,18,"['dogs-no', 'forest', 'lake', 'wildlife']","['backpacking', 'hiking']",i
10112108,Strike Valley Overlook Trail,Capitol Reef National Park,Boulder,Utah,United States,"{'lat': 37.85365, 'lng': -111.04292}",5.9828,9977.908,121.92,1,out and back,1,4.5,7,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'nature-trips', 'scenic-driving', 'trail-running']",i
10265866,Headquarters Canyon Route,Capitol Reef National Park,Boulder,Utah,United States,"{'lat': 37.83317, 'lng': -110.98185}",4.5358,3540.548,123.7488,1,out and back,2,4.5,8,"['dogs-no', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10265864,Red Canyon Trail,Capitol Reef National Park,Boulder,Utah,United States,"{'lat': 38.00693, 'lng': -111.08508}",2.8251,4184.284,67.9704,1,out and back,2,4,2,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10036342,Ipsut Creek Campground via Carbon River Trail,Mount Rainier National Park,Buckley,Washington,United States,"{'lat': 46.99489, 'lng': -121.91588}",8.9913,15610.598,194.7672,1,out and back,2,4,36,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",i
10036357,Silver Forest Trail,Mount Rainier National Park,Buckley,Washington,United States,"{'lat': 46.91431, 'lng': -121.64181}",8.9272,3057.746,60.96,1,out and back,2,4.5,34,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10235932,Carbon River Rain Forest Nature Trail,Mount Rainier National Park,Buckley,Washington,United States,"{'lat': 46.99498, 'lng': -121.91548}",7.9537,482.802,19.812,1,loop,2,4.5,14,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10023828,Grand Canyon South Rim Scenic Drive: Cameron to Grand Canyon Village,Grand Canyon National Park,Cameron,Arizona,United States,"{'lat': 35.85497, 'lng': -111.42506}",10.3784,88513.7,1601.724,1,point to point,2,4.5,27,"['kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",i
10035931,Lassen Volcanic National Park Scenic Drive,Lassen Volcanic National Park,Chester,California,United States,"{'lat': 40.31167, 'lng': -121.22726}",7.1915,100905.618,1794.9672,1,point to point,2,4.5,15,"['ada', 'forest', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['scenic-driving', 'walking']",i
10236122,Horseshoe Lake Trail,Lassen Volcanic National Park,Chester,California,United States,"{'lat': 40.46688, 'lng': -121.30954}",4.2272,6920.162,197.8152,1,out and back,2,4.5,7,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers']","['camping', 'hiking', 'trail-running', 'walking', 'whitewater-kayaking', 'canoeing']",i
10041493,Dream Lake Trail,Lassen Volcanic National Park,Chester,California,United States,"{'lat': 40.44319, 'lng': -121.39741}",2.3458,2253.076,35.9664,1,out and back,,4,1,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['fishing', 'hiking', 'paddle-sports', 'walking', 'whitewater-kayaking', 'canoeing']",i
10003914,Jakey Lake Trail,Lassen Volcanic National Park,Chester,California,United States,"{'lat': 40.46698, 'lng': -121.30947}",1.7075,9495.106,345.948,1,out and back,1,3,1,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers']","['camping', 'fishing', 'hiking', 'paddle-sports', 'whitewater-kayaking', 'canoeing']",i
10269670,"Scenic, Passey, Packrat Trail Loop",Saguaro National Park,Cortaro,Arizona,United States,"{'lat': 32.35253, 'lng': -111.13994}",5.0684,2735.878,80.772,1,loop,1,4,18,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10269694,Cedar Creek,Congaree National Park Wilderness,Gadsden,South Carolina,United States,"{'lat': 33.81969, 'lng': -80.7879}",3.3083,12070.05,2.7432,1,out and back,2,3.5,3,"['dogs-leash', 'kids', 'river', 'views', 'wildlife']","['birding', 'nature-trips', 'paddle-sports', 'whitewater-kayaking', 'canoeing']",i
10023320,Boardwalk Loop Trail,Congaree National Park,Hopkins,South Carolina,United States,"{'lat': 33.82994, 'lng': -80.8225}",13.1392,3862.416,3.9624,1,loop,3,4,152,"['dogs-leash', 'forest', 'lake', 'kids', 'river', 'views', 'wildlife']","['birding', 'nature-trips', 'walking', 'canoeing']",i
10007467,Weston Lake Loop Trail,Congaree National Park,Hopkins,South Carolina,United States,"{'lat': 33.82961, 'lng': -80.82374}",9.6749,7402.964,4.8768,1,loop,2,4,75,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10236209,Oakridge Trail,Congaree National Park,Hopkins,South Carolina,United States,"{'lat': 33.83019, 'lng': -80.82293}",7.9083,10138.842,5.7912,1,loop,2,4,32,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'trail-running']",i
10111657,Kingsnake Trail,Congaree National Park,Hopkins,South Carolina,United States,"{'lat': 33.82033, 'lng': -80.78757}",5.9352,11909.116,6.7056,1,out and back,2,3.5,22,"['dogs-leash', 'forest', 'kids', 'river', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10236207,Congaree Bluff Trail,Congaree National Park,Hopkins,South Carolina,United States,"{'lat': 33.83567, 'lng': -80.828}",5.1899,3379.614,5.7912,1,loop,1,3.5,23,"['dogs-leash', 'forest', 'kids']","['camping', 'nature-trips', 'walking']",i
10008262,Hidden Falls Trail,Grand Teton National Park,Jackson,Wyoming,United States,"{'lat': 43.75043, 'lng': -110.72455}",28.2166,7885.766,179.832,1,loop,4,4.5,284,"['beach', 'dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'rock-climbing', 'trail-running']",i
10026559,Moose Ponds Trail,Grand Teton National Park,Jackson,Wyoming,United States,"{'lat': 43.75094, 'lng': -110.72377}",11.9682,5149.888,45.72,1,loop,2,4,101,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10036192,North South Highway: Moose to Rockefeller Parkway,Grand Teton National Park,Jackson,Wyoming,United States,"{'lat': 43.65573, 'lng': -110.71829}",5.5821,62281.458,623.9256,1,point to point,2,5,14,"['ada', 'dogs-no', 'forest', 'lake', 'kids', 'paved', 'river', 'views', 'wildlife']","['bike-touring', 'birding', 'camping', 'fishing', 'nature-trips', 'paddle-sports', 'road-biking', 'scenic-driving', 'walking', 'canoeing']",i
10023962,Gros Ventre Slide: Bridger-Teton National Forest,Grand Teton National Park,Jackson,Wyoming,United States,"{'lat': 43.5743, 'lng': -110.73319}",3.1817,20438.618,277.9776,1,point to point,2,3.5,3,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'nature-trips', 'scenic-driving']",i
10263524,Klamath Overlook,Redwood National Park,Klamath,California,United States,"{'lat': 41.55436, 'lng': -124.08652}",7.0861,1609.34,109.728,1,out and back,1,4,29,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10266321,The Farm Trail,Redwood National Park,Klamath,California,United States,"{'lat': 41.52675, 'lng': -124.07919}",2.3618,482.802,29.8704,1,loop,1,3.5,3,"['dogs-no', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10040050,Olympic Peninsula Loop Drive,Olympic National Park,Olympia,Washington,United States,"{'lat': 47.02164, 'lng': -122.90689}",9.9486,529794.728,5096.8656,1,loop,2,4.5,18,"['beach', 'forest', 'lake', 'kids', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'nature-trips', 'scenic-driving', 'sea-kayaking']",i
10033779,Dune Succession and West Beach Walk,Indiana Dunes National Park,Portage,Indiana,United States,"{'lat': 41.62209, 'lng': -87.20799}",6.2936,4345.218,43.8912,1,out and back,2,4.5,12,"['beach', 'dogs-no', 'lake', 'kids', 'views']","['nature-trips', 'walking']",i
10323594,West Beach Loop,Indiana Dunes National Park,Portage,Indiana,United States,"{'lat': 41.62254, 'lng': -87.20827}",6.2548,1770.274,28.956,1,loop,2,4,28,"['beach', 'dogs-no', 'lake', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10331078,Portage Lake Front River Walk,Indiana Dunes National Park,Portage,Indiana,United States,"{'lat': 41.61986, 'lng': -87.17965}",3.0381,3057.746,40.8432,1,loop,,4,7,"['forest', 'kids', 'river', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10277784,Lewis Falls via Lewis Spring,Shenandoah National Park,Stanley,Virginia,United States,"{'lat': 38.51697, 'lng': -78.442}",8.5036,2896.812,194.7672,1,out and back,,4,51,"['dogs-leash', 'forest', 'kids', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10022653,Queets River Road,Olympic National Park,Taholah,Washington,United States,"{'lat': 47.534440000000004, 'lng': -124.22318}",4.4908,43452.18,285.9024,1,out and back,2,3.5,7,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['nature-trips', 'off-road-driving', 'scenic-driving']",i
10035721,Potato Harbor Trail,Channel Islands National Park,Ventura,California,United States,"{'lat': 34.04983, 'lng': -119.55657}",14.0568,7885.766,183.7944,1,loop,1,4.5,103,"['beach', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10035722,Scorpion Bay to Cavern Point Loop,Channel Islands National Park,Ventura,California,United States,"{'lat': 34.04903, 'lng': -119.5575}",11.5004,2574.944,84.7344,1,loop,2,4.5,74,"['beach', 'cave', 'dogs-no', 'historic-site', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'walking', 'sea-kayaking']",i
10014917,East Anacapa Island Trail,Channel Islands National Park,Ventura,California,United States,"{'lat': 34.01662, 'lng': -119.36207}",8.1202,3862.416,115.824,1,loop,1,4.5,26,"['cave', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
10264672,Skunk Point Loop,Channel Islands National Park,Ventura,California,United States,"{'lat': 33.97871, 'lng': -120.01049}",2.075,9816.974,75.8952,1,loop,1,0,0,"['beach', 'cave', 'dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'surfing', 'walking']",i
10405832,Halema’uma’u Steam Bluff and Sulfur Banks,Hawaii Volcanoes National Park,Volcano,Hawaii,Hawaii,"{'lat': 19.42902, 'lng': -155.25833}",9.9452,2092.142,24.9936,1,loop,2,4,103,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",m
10398366,Crater Rim Drive,Hawaii Volcanoes National Park,Volcano,Hawaii,Hawaii,"{'lat': 19.40536, 'lng': -155.25306}",5.4985,3540.548,67.9704,1,out and back,3,4,31,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",m
10405833,Kilauea Iki Trail,Hawaii Volcanoes National Park,Volcano,Hawaii,Hawaii,"{'lat': 19.42964, 'lng': -155.25812}",4.9939,2574.944,136.8552,1,out and back,2,4.5,15,"['views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",m
10329957,Boicourt Overlook Trail,Theodore Roosevelt National Park,Belfield,North Dakota,United States,"{'lat': 46.95934, 'lng': -103.40174}",5.7374,1287.472,18.8976,1,out and back,1,4.5,26,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i
10269386,Old East Entrance Station Trail,Theodore Roosevelt National Park,Belfield,North Dakota,United States,"{'lat': 46.91258, 'lng': -103.42898}",5.2518,1448.406,7.9248,1,out and back,1,4,20,"['dogs-no', 'historic-site', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i
10037163,Apikuni Falls Trail via Appekunny Creek Trail,Glacier National Park,Browning,Montana,United States,"{'lat': 48.80541, 'lng': -113.63446}",16.2927,2896.812,178.9176,1,out and back,2,4.5,119,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10032668,Carlsbad Caverns National Park Trail,Carlsbad Caverns National Park,Carlsbad,New Mexico,United States,"{'lat': 32.17565, 'lng': -104.44342}",15.1743,1287.472,13.716,1,loop,4,5,144,"['ada', 'cave', 'dogs-no', 'kids', 'paved', 'strollers', 'views']","['hiking', 'nature-trips', 'walking']",i
10037870,Carlsbad Caverns Highway to Carlsbad Caverns National Park,Carlsbad Caverns National Park,Carlsbad,New Mexico,United States,"{'lat': 32.17496, 'lng': -104.37547}",4.739,23657.298,309.9816,1,out and back,2,4,19,"['cave', 'dogs-no', 'kids', 'views']",['scenic-driving'],i
10236113,Juniper Ridge Trail,Carlsbad Caverns National Park,Carlsbad,New Mexico,United States,"{'lat': 32.18625, 'lng': -104.44526}",3.9303,3057.746,140.8176,1,out and back,1,3.5,6,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10236022,Painted Desert Rim Trail,Petrified Forest National Park,Chambers,Arizona,United States,"{'lat': 35.080330000000004, 'lng': -109.78349}",10.9378,1770.274,11.8872,1,out and back,1,4,61,"['dogs-leash', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i
10236023,Puerco Pueblo Trail,Petrified Forest National Park,Chambers,Arizona,United States,"{'lat': 34.97612, 'lng': -109.79399}",7.0465,482.802,2.7432,1,loop,1,4,41,"['dogs-leash', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10297375,Painted Desert Rim Trail to Kachina Point,Petrified Forest National Park,Chambers,Arizona,United States,"{'lat': 35.08032, 'lng': -109.78355}",5.2572,1770.274,12.8016,1,out and back,2,4,12,"['kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10029227,Oconaluftee River Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,"{'lat': 35.51326, 'lng': -83.30637}",14.3566,4988.954,15.8496,1,out and back,2,4,147,"['ada', 'dogs', 'forest', 'kids', 'partially-paved', 'river', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",i
10032536,Kephart Shelter via Kephart Prong Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,"{'lat': 35.5858, 'lng': -83.3583}",13.1938,6276.426,253.8984,1,out and back,1,4.5,91,"['dogs-no', 'forest', 'kids', 'views']","['hiking', 'trail-running']",i
10258639,Spruce Fir Self-Guiding Nature Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,"{'lat': 35.5956, 'lng': -83.45901}",6.0922,482.802,7.9248,1,loop,2,4,20,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10253737,Cherokee to Clingmans Dome via 441,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,"{'lat': 35.50533, 'lng': -83.30143}",5.9183,37014.82,1578.864,1,point to point,3,4.5,13,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['nature-trips', 'scenic-driving']",i
10259300,Balsam Mountain Nature Trail,Great Smoky Mountains National Park,Cherokee,North Carolina,United States,"{'lat': 35.5672, 'lng': -83.17548}",3.3219,1931.208,36.8808,1,out and back,1,3.5,3,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i
10018316,Exclamation Point,Black Canyon of the Gunnison National Park,Crawford,Colorado,United States,"{'lat': 38.58664, 'lng': -107.70502}",11.3623,4667.086,110.9472,1,out and back,2,4.5,54,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i
10272876,Gunnison Point Overlook,Black Canyon of the Gunnison National Park,Crawford,Colorado,United States,"{'lat': 38.55479, 'lng': -107.68639}",9.8415,321.868,23.7744,1,out and back,2,4.5,35,"['dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10032775,Boiling River Trail,Yellowstone National Park,Gardiner,Montana,United States,"{'lat': 44.99241, 'lng': -110.69126}",13.394,1931.208,22.86,1,out and back,3,4.5,60,"['dogs-no', 'forest', 'kids', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i
10294736,Mammoth Hot Springs Terraces,Yellowstone National Park,Gardiner,Montana,United States,"{'lat': 44.97263, 'lng': -110.70404}",12.4184,1931.208,84.7344,1,out and back,3,4.5,102,"['dogs-no', 'kids', 'hot-springs']","['hiking', 'nature-trips', 'walking']",i
10264163,Sheepeater Cliff Trail,Yellowstone National Park,Gardiner,Montana,United States,"{'lat': 44.89123, 'lng': -110.72976}",8.1285,1448.406,10.9728,1,out and back,2,4,27,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers']","['fishing', 'hiking', 'nature-trips', 'walking']",i
10033675,Blackrock Summit via Trayfoot Mountain and Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.22304, 'lng': -78.73333}",21.3869,1770.274,54.864,1,loop,2,4.5,229,"['dogs-leash', 'forest', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i
10033677,Loft Mountain Loop via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.2629, 'lng': -78.66037}",11.6311,2896.812,148.7424,1,loop,2,4.5,37,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10034759,Calvary and Chimney Rocks Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.17774, 'lng': -78.76515}",11.1941,5149.888,257.8608,1,out and back,2,4,58,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']",['hiking'],i
10029295,Ivy Creek via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.28487, 'lng': -78.65889}",5.3928,4345.218,258.7752,1,out and back,2,4,19,"['dogs-leash', 'forest', 'kids', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10039365,Big Flat Mountain Loop via Appalachian Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.26272, 'lng': -78.65992}",4.4008,8368.568,286.8168,1,loop,2,3.5,8,"['dogs-leash', 'forest', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i
10262541,Bartlett Cove Forest Loop Trail,Glacier Bay National Park,Gustavus,Alaska,United States,"{'lat': 58.45462, 'lng': -135.88312}",3.8939,1770.274,33.8328,1,loop,2,4.5,14,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'sea-kayaking']",i
10302108,Bartlett River Trail,Glacier Bay National Park,Gustavus,Alaska,United States,"{'lat': 58.4543, 'lng': -135.86902}",2.33,11104.446,266.7,1,out and back,1,3,7,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",i
10302122,Bartlet Lake Trail,Glacier Bay National Park,Gustavus,Alaska,United States,"{'lat': 58.46205, 'lng': -135.77323}",1.86,9495.106,141.732,1,out and back,1,3.5,4,"['dogs-no', 'forest', 'lake']","['hiking', 'mountain-biking', 'nature-trips', 'walking']",i
10302112,Tlingit Trail,Glacier Bay National Park,Gustavus,Alaska,United States,"{'lat': 58.45442, 'lng': -135.88565}",1.3701,1770.274,19.812,1,out and back,1,3.5,4,"['ada', 'beach', 'forest', 'lake', 'views']","['hiking', 'nature-trips', 'walking']",i
10236025,Blue Mesa Trail,Petrified Forest National Park,Holbrook,Arizona,United States,"{'lat': 34.93947, 'lng': -109.75639}",15.5733,1448.406,32.9184,1,loop,3,4.5,163,"['dogs-leash', 'kids', 'partially-paved', 'views']","['hiking', 'walking']",i
10251377,Giant Logs Trail,Petrified Forest National Park,Holbrook,Arizona,United States,"{'lat': 34.81544, 'lng': -109.86552}",9.1802,965.604,10.9728,1,loop,2,4,52,"['dogs-leash', 'kids', 'paved', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10236028,Long Logs and Agate House Loop Trail,Petrified Forest National Park,Holbrook,Arizona,United States,"{'lat': 34.81468, 'lng': -109.86184}",8.5243,3379.614,24.9936,1,loop,2,4,46,"['ada', 'dogs-no', 'historic-site', 'kids', 'paved', 'strollers', 'views']","['hiking', 'walking']",i
10021545,Medicine Root Loop Trail,Badlands National Park,Interior,South Dakota,United States,"{'lat': 43.75805, 'lng': -101.97438}",13.3928,7242.03,102.7176,1,loop,1,4,125,"['dogs-no', 'kids', 'views', 'wildlife']",['hiking'],i
10263286,The Window Trail,Badlands National Park,Interior,South Dakota,United States,"{'lat': 43.76022, 'lng': -101.92789}",11.4767,321.868,1.8288,1,out and back,3,4,127,"['ada', 'dogs-no', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i
10037874,Cliff Shelf Nature Trail,Badlands National Park,Interior,South Dakota,United States,"{'lat': 43.75043, 'lng': -101.93117}",10.903,804.67,19.812,1,loop,2,4,113,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i
10039409,Fossil Exhibit Trail,Badlands National Park,Interior,South Dakota,United States,"{'lat': 43.77289, 'lng': -102.00298}",10.1655,643.736,3.9624,1,out and back,2,3.5,89,"['ada', 'dogs-no', 'kids', 'strollers', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10025862,Fort Jefferson Loop,Dry Tortugas National Park,Key West,Florida,United States,"{'lat': 24.62723, 'lng': -82.87242}",5.1776,804.67,0.9144,1,loop,3,4.5,10,"['beach', 'kids', 'views', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'walking', 'canoeing']",i
10006966,Trail of the Shadows Trail,Mount Rainier National Park,Longmire,Washington,United States,"{'lat': 46.75004, 'lng': -121.81321}",10.9462,1126.538,11.8872,1,loop,3,4,86,"['dogs-no', 'forest', 'kids', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i
10009920,Madcap Falls Trail,Mount Rainier National Park,Longmire,Washington,United States,"{'lat': 46.76646, 'lng': -121.79048}",9.9208,4667.086,196.9008,1,out and back,,4,24,"['dogs-no', 'kids', 'waterfall']",['hiking'],i
